,rel_angle
2021-03-16 21:21:06.341882+00:00,-149.00
2021-03-16 21:21:07.347353+00:00,-149.50
2021-03-16 21:21:08.357881+00:00,-146.50
2021-03-16 21:21:09.342427+00:00,-141.00
2021-03-16 21:21:10.340940+00:00,-144.00
2021-03-16 21:21:11.355302+00:00,-143.50
2021-03-16 21:21:12.335904+00:00,-154.00
2021-03-16 21:21:13.349724+00:00,-148.00
2021-03-16 21:21:14.369651+00:00,-148.00
2021-03-16 21:21:15.364859+00:00,-148.00
2021-03-16 21:21:16.384251+00:00,-151.00
2021-03-16 21:21:17.398112+00:00,-149.50
2021-03-16 21:21:18.428976+00:00,-152.50
2021-03-16 21:21:19.437169+00:00,-158.00
2021-03-16 21:21:20.398086+00:00,-152.50
2021-03-16 21:21:21.414443+00:00,-147.50
2021-03-16 21:21:22.431139+00:00,-143.50
2021-03-16 21:21:23.420151+00:00,-149.00
2021-03-16 21:21:24.426845+00:00,-148.00
2021-03-16 21:21:25.425970+00:00,-138.50
2021-03-16 21:21:26.431493+00:00,-142.50
2021-03-16 21:21:27.435847+00:00,-156.50
2021-03-16 21:21:28.450906+00:00,-144.50
2021-03-16 21:21:29.421307+00:00,-143.00
2021-03-16 21:21:30.464942+00:00,-133.50
2021-03-16 21:21:31.451705+00:00,-137.50
2021-03-16 21:21:32.463606+00:00,-145.00
2021-03-16 21:21:33.467802+00:00,-140.00
2021-03-16 21:21:34.453989+00:00,-141.00
2021-03-16 21:21:35.459439+00:00,-147.00
2021-03-16 21:21:36.472985+00:00,-138.00
2021-03-16 21:21:37.468913+00:00,-135.50
2021-03-16 21:21:38.468660+00:00,-134.00
2021-03-16 21:21:39.478368+00:00,-130.50
2021-03-16 21:21:40.481611+00:00,-131.50
2021-03-16 21:21:41.463288+00:00,-136.00
2021-03-16 21:21:42.484219+00:00,-138.50
2021-03-16 21:21:43.468476+00:00,-140.00
2021-03-16 21:21:44.467962+00:00,-147.50
2021-03-16 21:21:45.469715+00:00,-148.00
2021-03-16 21:21:46.487163+00:00,-157.50
2021-03-16 21:21:47.474976+00:00,-142.50
2021-03-16 21:21:48.477925+00:00,-178.50
2021-03-16 21:21:49.487004+00:00,-149.50
2021-03-16 21:21:50.490541+00:00,-154.00
2021-03-16 21:21:51.530874+00:00,-178.00
2021-03-16 21:21:52.517519+00:00,-157.50
2021-03-16 21:21:53.499835+00:00,-172.00
2021-03-16 21:21:54.534755+00:00,-160.00
2021-03-16 21:21:55.505593+00:00,-159.00
2021-03-16 21:21:56.517942+00:00,-166.00
2021-03-16 21:21:57.522875+00:00,-163.00
2021-03-16 21:21:58.524431+00:00,-164.50
2021-03-16 21:21:59.517731+00:00,-134.50
2021-03-16 21:22:00.544764+00:00,-152.00
2021-03-16 21:22:01.519456+00:00,-156.00
2021-03-16 21:22:02.558629+00:00,-146.50
2021-03-16 21:22:03.549242+00:00,-138.50
2021-03-16 21:22:04.542806+00:00,-146.00
2021-03-16 21:22:05.568711+00:00,-152.00
2021-03-16 21:22:06.615372+00:00,-140.00
2021-03-16 21:22:07.585010+00:00,-147.00
2021-03-16 21:22:08.594598+00:00,-143.00
2021-03-16 21:22:09.553863+00:00,-147.00
2021-03-16 21:22:10.511183+00:00,-143.50
2021-03-16 21:22:11.562163+00:00,-141.00
2021-03-16 21:22:12.551228+00:00,-143.50
2021-03-16 21:22:13.534832+00:00,-130.50
2021-03-16 21:22:14.566225+00:00,-140.50
2021-03-16 21:22:15.579750+00:00,-138.00
2021-03-16 21:22:16.536397+00:00,-139.50
2021-03-16 21:22:17.553595+00:00,-144.50
2021-03-16 21:22:18.547853+00:00,-147.00
2021-03-16 21:22:19.561698+00:00,-144.00
2021-03-16 21:22:20.554179+00:00,-143.00
2021-03-16 21:22:21.551937+00:00,-143.00
2021-03-16 21:22:22.545809+00:00,-147.50
2021-03-16 21:22:23.566756+00:00,-146.50
2021-03-16 21:22:24.564371+00:00,-148.00
2021-03-16 21:22:25.557730+00:00,-145.50
2021-03-16 21:22:26.583854+00:00,-150.50
2021-03-16 21:22:27.584717+00:00,-145.50
2021-03-16 21:22:28.566569+00:00,-147.00
2021-03-16 21:22:29.568641+00:00,-141.50
2021-03-16 21:22:30.579299+00:00,-150.50
2021-03-16 21:22:31.589123+00:00,-137.00
2021-03-16 21:22:32.597135+00:00,-142.50
2021-03-16 21:22:33.589179+00:00,-157.50
2021-03-16 21:22:34.588509+00:00,-149.50
2021-03-16 21:22:35.611442+00:00,-160.00
2021-03-16 21:22:36.613892+00:00,-157.50
2021-03-16 21:22:37.608509+00:00,-169.00
2021-03-16 21:22:38.606162+00:00,-151.00
2021-03-16 21:22:39.598792+00:00,-155.00
2021-03-16 21:22:40.627154+00:00,-150.00
2021-03-16 21:22:41.633088+00:00,-126.50
2021-03-16 21:22:42.613223+00:00,-116.50
2021-03-16 21:22:43.623738+00:00,-122.00
2021-03-16 21:22:44.638430+00:00,-141.50
2021-03-16 21:22:45.624349+00:00,-138.00
2021-03-16 21:22:46.630727+00:00,-129.50
2021-03-16 21:22:47.645127+00:00,-141.00
2021-03-16 21:22:48.638551+00:00,-142.50
2021-03-16 21:22:49.654565+00:00,-144.50
2021-03-16 21:22:50.657825+00:00,-142.00
2021-03-16 21:22:51.650223+00:00,-148.00
2021-03-16 21:22:52.647467+00:00,-154.00
2021-03-16 21:22:53.655405+00:00,-153.00
2021-03-16 21:22:54.675023+00:00,-113.50
2021-03-16 21:22:55.673177+00:00,-136.50
2021-03-16 21:22:56.658796+00:00,-145.50
2021-03-16 21:22:57.683793+00:00,-147.50
2021-03-16 21:22:58.692737+00:00,-136.50
2021-03-16 21:22:59.695919+00:00,-146.50
2021-03-16 21:23:00.683738+00:00,-141.00
2021-03-16 21:23:01.678909+00:00,-132.50
2021-03-16 21:23:02.687699+00:00,-149.50
2021-03-16 21:23:03.680815+00:00,-120.00
2021-03-16 21:23:04.705910+00:00,-148.00
2021-03-16 21:23:05.740459+00:00,-173.50
2021-03-16 21:23:06.728569+00:00,-151.50
2021-03-16 21:23:07.753617+00:00,-141.00
2021-03-16 21:23:08.754745+00:00,-143.50
2021-03-16 21:23:09.701945+00:00,-163.00
2021-03-16 21:23:10.747014+00:00,-144.00
2021-03-16 21:23:11.750555+00:00,-152.00
2021-03-16 21:23:12.739372+00:00,-161.00
2021-03-16 21:23:13.773293+00:00,-142.50
2021-03-16 21:23:14.746705+00:00,-147.00
2021-03-16 21:23:15.756828+00:00,-156.00
2021-03-16 21:23:16.764023+00:00,-158.50
2021-03-16 21:23:17.799406+00:00,-158.00
2021-03-16 21:23:18.735526+00:00,-155.00
2021-03-16 21:23:19.754929+00:00,-161.00
2021-03-16 21:23:20.772592+00:00,-175.00
2021-03-16 21:23:21.760612+00:00,-154.00
2021-03-16 21:23:22.753436+00:00,-146.00
2021-03-16 21:23:23.753766+00:00,-141.00
2021-03-16 21:23:24.761358+00:00,-144.00
2021-03-16 21:23:25.765840+00:00,-132.50
2021-03-16 21:23:26.779958+00:00,-133.50
2021-03-16 21:23:27.766198+00:00,-132.50
2021-03-16 21:23:28.790200+00:00,-126.50
2021-03-16 21:23:29.787208+00:00,-132.00
2021-03-16 21:23:30.777828+00:00,-145.00
2021-03-16 21:23:31.791697+00:00,-144.50
2021-03-16 21:23:32.810596+00:00,-149.50
2021-03-16 21:23:33.793467+00:00,-136.50
2021-03-16 21:23:34.811224+00:00,-156.50
2021-03-16 21:23:35.800313+00:00,-155.50
2021-03-16 21:23:36.821542+00:00,-131.50
2021-03-16 21:23:37.811665+00:00,-133.00
2021-03-16 21:23:38.810305+00:00,-144.50
2021-03-16 21:23:39.808582+00:00,-144.50
2021-03-16 21:23:40.816790+00:00,-133.00
2021-03-16 21:23:41.822093+00:00,-136.50
2021-03-16 21:23:42.827599+00:00,-141.00
2021-03-16 21:23:43.825825+00:00,-141.50
2021-03-16 21:23:44.825392+00:00,-142.50
2021-03-16 21:23:45.825794+00:00,-144.50
2021-03-16 21:23:46.841413+00:00,-168.00
2021-03-16 21:23:47.850167+00:00,-163.50
2021-03-16 21:23:48.858467+00:00,-160.00
2021-03-16 21:23:49.849956+00:00,-144.50
2021-03-16 21:23:50.848512+00:00,-144.50
2021-03-16 21:23:51.867918+00:00,-144.50
2021-03-16 21:23:52.861967+00:00,-149.50
2021-03-16 21:23:53.887617+00:00,-147.00
2021-03-16 21:23:54.856740+00:00,-146.50
2021-03-16 21:23:55.891949+00:00,-146.50
2021-03-16 21:23:56.884120+00:00,-147.50
2021-03-16 21:23:57.865113+00:00,-152.00
2021-03-16 21:23:58.876454+00:00,-147.50
2021-03-16 21:23:59.884026+00:00,-151.50
2021-03-16 21:24:00.908730+00:00,-152.00
2021-03-16 21:24:01.949057+00:00,-140.00
2021-03-16 21:24:02.897027+00:00,-144.50
2021-03-16 21:24:03.937006+00:00,-149.00
2021-03-16 21:24:04.936975+00:00,-149.50
2021-03-16 21:24:05.913149+00:00,-145.50
2021-03-16 21:24:06.938523+00:00,-153.50
2021-03-16 21:24:07.942064+00:00,-156.00
2021-03-16 21:24:08.946072+00:00,-172.50
2021-03-16 21:24:09.947417+00:00,-167.50
2021-03-16 21:24:10.960293+00:00,-171.50
2021-03-16 21:24:11.965212+00:00,-160.00
2021-03-16 21:24:12.974194+00:00,-165.50
2021-03-16 21:24:13.993426+00:00,-162.00
2021-03-16 21:24:14.976506+00:00,-150.50
2021-03-16 21:24:15.993315+00:00,-154.50
2021-03-16 21:24:17.008290+00:00,-131.50
2021-03-16 21:24:17.984112+00:00,-154.50
2021-03-16 21:24:19.019133+00:00,-148.00
2021-03-16 21:24:20.046031+00:00,-148.00
2021-03-16 21:24:21.015536+00:00,-157.50
2021-03-16 21:24:21.998908+00:00,-149.00
2021-03-16 21:24:22.955187+00:00,-150.50
2021-03-16 21:24:23.951528+00:00,-157.00
2021-03-16 21:24:24.953208+00:00,-141.50
2021-03-16 21:24:25.980139+00:00,-140.50
2021-03-16 21:24:26.973583+00:00,-135.50
2021-03-16 21:24:27.979418+00:00,-157.50
2021-03-16 21:24:28.982187+00:00,-161.50
2021-03-16 21:24:29.989850+00:00,-145.50
2021-03-16 21:24:30.992551+00:00,-162.00
2021-03-16 21:24:31.993735+00:00,-145.00
2021-03-16 21:24:32.986715+00:00,-166.00
2021-03-16 21:24:33.997786+00:00,-145.50
2021-03-16 21:24:34.992412+00:00,-146.00
2021-03-16 21:24:35.998321+00:00,-149.00
2021-03-16 21:24:36.991451+00:00,-153.00
2021-03-16 21:24:38.026427+00:00,-144.50
2021-03-16 21:24:39.039452+00:00,-140.50
2021-03-16 21:24:40.036960+00:00,-145.50
2021-03-16 21:24:41.041809+00:00,-148.00
2021-03-16 21:24:42.041573+00:00,-150.00
2021-03-16 21:24:43.043698+00:00,-143.00
2021-03-16 21:24:44.043097+00:00,-136.00
2021-03-16 21:24:45.044310+00:00,-140.50
2021-03-16 21:24:46.063014+00:00,-143.50
2021-03-16 21:24:47.063002+00:00,-140.50
2021-03-16 21:24:48.084065+00:00,-156.50
2021-03-16 21:24:49.069648+00:00,-153.00
2021-03-16 21:24:50.079798+00:00,-129.00
2021-03-16 21:24:51.078792+00:00,-142.50
2021-03-16 21:24:52.078716+00:00,-144.50
2021-03-16 21:24:53.086620+00:00,-163.50
2021-03-16 21:24:54.069291+00:00,-154.50
2021-03-16 21:24:55.075088+00:00,-152.50
2021-03-16 21:24:56.090496+00:00,-146.50
2021-03-16 21:24:57.087933+00:00,-155.00
2021-03-16 21:24:58.095841+00:00,-148.00
2021-03-16 21:24:59.104401+00:00,-140.00
2021-03-16 21:25:00.111031+00:00,-144.50
2021-03-16 21:25:01.113580+00:00,-148.00
2021-03-16 21:25:02.118993+00:00,-147.00
2021-03-16 21:25:03.132811+00:00,-151.50
2021-03-16 21:25:04.116125+00:00,-147.00
2021-03-16 21:25:05.144859+00:00,-145.50
2021-03-16 21:25:06.144058+00:00,-145.00
2021-03-16 21:25:07.127866+00:00,-136.50
2021-03-16 21:25:08.165328+00:00,-137.50
2021-03-16 21:25:09.184824+00:00,-141.50
2021-03-16 21:25:10.135462+00:00,-144.00
2021-03-16 21:25:11.148612+00:00,-140.00
2021-03-16 21:25:12.155008+00:00,-136.50
2021-03-16 21:25:13.186525+00:00,-144.50
2021-03-16 21:25:14.168966+00:00,-146.50
2021-03-16 21:25:15.186786+00:00,-134.50
2021-03-16 21:25:16.202800+00:00,-143.00
2021-03-16 21:25:17.230816+00:00,-138.00
2021-03-16 21:25:18.274151+00:00,-143.50
2021-03-16 21:25:19.274465+00:00,-155.00
2021-03-16 21:25:20.225856+00:00,-157.00
2021-03-16 21:25:21.209583+00:00,-153.00
2021-03-16 21:25:22.256283+00:00,-158.00
2021-03-16 21:25:24.232662+00:00,-142.00
2021-03-16 21:25:25.217721+00:00,-147.50
2021-03-16 21:25:26.269777+00:00,-142.50
2021-03-16 21:25:27.260833+00:00,-147.00
2021-03-16 21:25:28.223611+00:00,-160.00
2021-03-16 21:25:29.286757+00:00,-143.00
2021-03-16 21:25:30.259987+00:00,-148.00
2021-03-16 21:25:31.281650+00:00,-145.50
2021-03-16 21:25:32.277095+00:00,-147.50
2021-03-16 21:25:33.280365+00:00,-148.50
2021-03-16 21:25:34.240178+00:00,-144.50
2021-03-16 21:25:35.243004+00:00,-142.50
2021-03-16 21:25:36.290929+00:00,-133.50
2021-03-16 21:25:37.298407+00:00,-144.50
2021-03-16 21:25:38.304023+00:00,-141.50
2021-03-16 21:25:39.279959+00:00,-149.00
2021-03-16 21:25:40.257175+00:00,-155.50
2021-03-16 21:25:41.305479+00:00,-148.00
2021-03-16 21:25:42.261590+00:00,-163.00
2021-03-16 21:25:43.289135+00:00,-143.00
2021-03-16 21:25:44.303590+00:00,-149.50
2021-03-16 21:25:45.268026+00:00,-148.00
2021-03-16 21:25:46.294724+00:00,-158.00
2021-03-16 21:25:47.296380+00:00,-163.00
2021-03-16 21:25:48.314224+00:00,-150.50
2021-03-16 21:25:49.288758+00:00,-149.00
2021-03-16 21:25:50.319979+00:00,-151.50
2021-03-16 21:25:52.298063+00:00,-140.50
2021-03-16 21:25:53.294678+00:00,-144.50
2021-03-16 21:25:54.337465+00:00,-151.50
2021-03-16 21:25:55.303729+00:00,-146.50
2021-03-16 21:25:56.307553+00:00,-144.50
2021-03-16 21:25:57.333452+00:00,-144.50
2021-03-16 21:25:58.315798+00:00,-145.00
2021-03-16 21:25:59.339958+00:00,-142.50
2021-03-16 21:26:00.338799+00:00,-141.00
2021-03-16 21:26:01.339504+00:00,-148.50
2021-03-16 21:26:02.333091+00:00,-145.50
2021-03-16 21:26:03.325568+00:00,-153.50
2021-03-16 21:26:04.324248+00:00,-143.50
2021-03-16 21:26:05.349113+00:00,-141.50
2021-03-16 21:26:06.372608+00:00,-150.00
2021-03-16 21:26:07.365137+00:00,-153.50
2021-03-16 21:26:08.346669+00:00,-154.00
2021-03-16 21:26:09.350253+00:00,-158.50
2021-03-16 21:26:10.372626+00:00,-148.00
2021-03-16 21:26:11.377242+00:00,-158.50
2021-03-16 21:26:12.377355+00:00,-165.50
2021-03-16 21:26:13.395013+00:00,-149.00
2021-03-16 21:26:14.388321+00:00,-156.00
2021-03-16 21:26:15.427810+00:00,-176.50
2021-03-16 21:26:16.397020+00:00,-155.00
2021-03-16 21:26:17.400428+00:00,-154.50
2021-03-16 21:26:18.403040+00:00,-169.00
2021-03-16 21:26:19.404557+00:00,-159.50
2021-03-16 21:26:20.401410+00:00,-137.50
2021-03-16 21:26:21.409625+00:00,-161.00
2021-03-16 21:26:22.415749+00:00,-150.50
2021-03-16 21:26:23.415941+00:00,-156.00
2021-03-16 21:26:24.419634+00:00,-155.50
2021-03-16 21:26:25.418041+00:00,-145.00
2021-03-16 21:26:26.421509+00:00,-148.00
2021-03-16 21:26:27.425741+00:00,-137.00
2021-03-16 21:26:28.426980+00:00,-142.00
2021-03-16 21:26:29.449139+00:00,-148.00
2021-03-16 21:26:30.433014+00:00,-146.00
2021-03-16 21:26:31.430530+00:00,-133.00
2021-03-16 21:26:32.454426+00:00,-133.50
2021-03-16 21:26:33.463449+00:00,-138.00
2021-03-16 21:26:34.469920+00:00,-135.00
2021-03-16 21:26:35.474638+00:00,-125.00
2021-03-16 21:26:36.481244+00:00,-130.00
2021-03-16 21:26:37.491753+00:00,-120.00
2021-03-16 21:26:38.480081+00:00,-124.00
2021-03-16 21:26:39.483447+00:00,-141.50
2021-03-16 21:26:40.503692+00:00,-141.50
2021-03-16 21:26:41.489618+00:00,-152.00
2021-03-16 21:26:42.510787+00:00,-147.50
2021-03-16 21:26:43.515762+00:00,-147.00
2021-03-16 21:26:44.501383+00:00,-140.00
2021-03-16 21:26:45.509159+00:00,-140.50
2021-03-16 21:26:46.519680+00:00,-141.50
2021-03-16 21:26:47.526694+00:00,-142.50
2021-03-16 21:26:48.523414+00:00,-138.00
2021-03-16 21:26:49.527686+00:00,-133.50
2021-03-16 21:26:50.521742+00:00,-132.50
2021-03-16 21:26:51.522135+00:00,-132.50
2021-03-16 21:26:52.519910+00:00,-132.00
2021-03-16 21:26:53.522927+00:00,-133.00
2021-03-16 21:26:54.531843+00:00,-134.50
2021-03-16 21:26:55.528376+00:00,-146.50
2021-03-16 21:26:56.532832+00:00,-150.50
2021-03-16 21:26:57.539629+00:00,-123.50
2021-03-16 21:26:58.558185+00:00,-129.50
2021-03-16 21:26:59.573123+00:00,-143.50
2021-03-16 21:27:00.550051+00:00,-149.00
2021-03-16 21:27:01.578098+00:00,-135.50
2021-03-16 21:27:02.584048+00:00,-136.00
2021-03-16 21:27:03.556983+00:00,-139.50
2021-03-16 21:27:04.565524+00:00,-134.50
2021-03-16 21:27:05.585562+00:00,-140.00
2021-03-16 21:27:06.607891+00:00,-136.00
2021-03-16 21:27:07.582134+00:00,-141.50
2021-03-16 21:27:08.571675+00:00,-136.00
2021-03-16 21:27:09.650476+00:00,-138.50
2021-03-16 21:27:10.568602+00:00,-144.00
2021-03-16 21:27:11.583373+00:00,-140.00
2021-03-16 21:27:12.591248+00:00,-133.00
2021-03-16 21:27:13.590637+00:00,-153.00
2021-03-16 21:27:14.583713+00:00,-150.00
2021-03-16 21:27:15.584613+00:00,-145.00
2021-03-16 21:27:16.610737+00:00,-136.50
2021-03-16 21:27:17.596480+00:00,-143.50
2021-03-16 21:27:18.615622+00:00,-137.50
2021-03-16 21:27:19.615823+00:00,-145.50
2021-03-16 21:27:20.599101+00:00,-149.50
2021-03-16 21:27:21.576833+00:00,-143.50
2021-03-16 21:27:22.600758+00:00,-159.50
2021-03-16 21:27:23.589245+00:00,-149.00
2021-03-16 21:27:24.593918+00:00,-144.50
2021-03-16 21:27:25.587270+00:00,-140.00
2021-03-16 21:27:26.604289+00:00,-145.50
2021-03-16 21:27:27.593744+00:00,-148.50
2021-03-16 21:27:28.595372+00:00,-155.00
2021-03-16 21:27:29.602937+00:00,-152.50
2021-03-16 21:27:30.620475+00:00,-152.00
2021-03-16 21:27:31.618701+00:00,-147.50
2021-03-16 21:27:32.614077+00:00,-143.50
2021-03-16 21:27:33.616322+00:00,-148.50
2021-03-16 21:27:34.624037+00:00,-134.00
2021-03-16 21:27:35.620187+00:00,-157.50
2021-03-16 21:27:36.642481+00:00,-146.00
2021-03-16 21:27:37.635729+00:00,-153.50
2021-03-16 21:27:38.643307+00:00,-157.00
2021-03-16 21:27:39.644238+00:00,-137.50
2021-03-16 21:27:40.652636+00:00,-129.00
2021-03-16 21:27:41.654870+00:00,-126.50
2021-03-16 21:27:42.664082+00:00,-134.50
2021-03-16 21:27:43.655333+00:00,-138.00
2021-03-16 21:27:44.670403+00:00,-132.00
2021-03-16 21:27:45.676038+00:00,-141.00
2021-03-16 21:27:46.678631+00:00,-142.00
2021-03-16 21:27:47.671889+00:00,-143.50
2021-03-16 21:27:48.676695+00:00,-131.00
2021-03-16 21:27:49.680957+00:00,-136.00
2021-03-16 21:27:50.681303+00:00,-165.00
2021-03-16 21:27:51.685157+00:00,-147.00
2021-03-16 21:27:52.670778+00:00,-138.00
2021-03-16 21:27:53.695152+00:00,-142.00
2021-03-16 21:27:54.700741+00:00,-135.00
2021-03-16 21:27:55.681755+00:00,-140.00
2021-03-16 21:27:56.681873+00:00,-141.00
2021-03-16 21:27:57.690511+00:00,-154.00
2021-03-16 21:27:58.707334+00:00,-160.50
2021-03-16 21:27:59.692225+00:00,-156.00
2021-03-16 21:28:00.700107+00:00,-157.50
2021-03-16 21:28:01.693711+00:00,-155.50
2021-03-16 21:28:02.700370+00:00,-139.00
2021-03-16 21:28:03.702721+00:00,-136.00
2021-03-16 21:28:04.707379+00:00,-172.50
2021-03-16 21:28:05.721231+00:00,-152.00
2021-03-16 21:28:06.700344+00:00,-132.50
2021-03-16 21:28:07.752815+00:00,-158.50
2021-03-16 21:28:08.750631+00:00,-142.00
2021-03-16 21:28:09.779791+00:00,-141.00
2021-03-16 21:28:10.784111+00:00,-135.50
2021-03-16 21:28:11.790811+00:00,-135.00
2021-03-16 21:28:12.746972+00:00,-142.00
2021-03-16 21:28:13.748743+00:00,-137.50
2021-03-16 21:28:14.785121+00:00,-134.50
2021-03-16 21:28:15.787547+00:00,-139.00
2021-03-16 21:28:16.789078+00:00,-144.50
2021-03-16 21:28:17.789874+00:00,-142.00
2021-03-16 21:28:18.807110+00:00,-143.00
2021-03-16 21:28:19.813859+00:00,-141.50
2021-03-16 21:28:20.821885+00:00,-141.00
2021-03-16 21:28:21.838125+00:00,-148.50
2021-03-16 21:28:22.818221+00:00,-141.00
2021-03-16 21:28:23.812825+00:00,-144.50
2021-03-16 21:28:24.807624+00:00,-153.50
2021-03-16 21:28:25.805187+00:00,-150.00
2021-03-16 21:28:26.820017+00:00,-156.50
2021-03-16 21:28:27.847362+00:00,-150.50
2021-03-16 21:28:28.863843+00:00,-142.50
2021-03-16 21:28:29.854660+00:00,-129.50
2021-03-16 21:28:30.871089+00:00,-135.50
2021-03-16 21:28:31.872311+00:00,-136.00
2021-03-16 21:28:32.889580+00:00,-141.50
2021-03-16 21:28:33.873431+00:00,-135.50
2021-03-16 21:28:34.873338+00:00,-144.00
2021-03-16 21:28:35.885537+00:00,-135.50
2021-03-16 21:28:36.902020+00:00,-149.50
2021-03-16 21:28:37.896038+00:00,-134.50
2021-03-16 21:28:38.891143+00:00,-148.00
2021-03-16 21:28:39.895937+00:00,-137.00
2021-03-16 21:28:40.894497+00:00,-143.50
2021-03-16 21:28:41.913913+00:00,-138.50
2021-03-16 21:28:42.904786+00:00,-138.00
2021-03-16 21:28:43.905234+00:00,-147.50
2021-03-16 21:28:44.908750+00:00,-141.00
2021-03-16 21:28:45.919693+00:00,-153.50
2021-03-16 21:28:46.920258+00:00,-143.00
2021-03-16 21:28:47.917985+00:00,-143.50
2021-03-16 21:28:48.922068+00:00,-130.00
2021-03-16 21:28:49.930382+00:00,-127.00
2021-03-16 21:28:50.947872+00:00,-137.00
2021-03-16 21:28:51.934524+00:00,-151.00
2021-03-16 21:28:52.941116+00:00,-148.50
2021-03-16 21:28:53.940374+00:00,-142.00
2021-03-16 21:28:54.945198+00:00,-145.00
2021-03-16 21:28:55.943109+00:00,-132.00
2021-03-16 21:28:56.979731+00:00,-133.50
2021-03-16 21:28:57.981775+00:00,-138.50
2021-03-16 21:28:58.995691+00:00,-141.00
2021-03-16 21:28:59.979870+00:00,-140.50
2021-03-16 21:29:00.992485+00:00,-136.00
2021-03-16 21:29:02.015515+00:00,-136.50
2021-03-16 21:29:02.998075+00:00,-147.00
2021-03-16 21:29:04.080246+00:00,-156.00
2021-03-16 21:29:05.025531+00:00,-147.00
2021-03-16 21:29:06.005659+00:00,-152.50
2021-03-16 21:29:06.996964+00:00,-155.50
2021-03-16 21:29:08.014658+00:00,-158.50
2021-03-16 21:29:09.011383+00:00,-150.00
2021-03-16 21:29:10.002244+00:00,-158.00
2021-03-16 21:29:11.018928+00:00,-161.00
2021-03-16 21:29:12.025868+00:00,-159.50
2021-03-16 21:29:13.014096+00:00,-159.00
2021-03-16 21:29:14.027139+00:00,-162.00
2021-03-16 21:29:15.035633+00:00,-156.50
2021-03-16 21:29:16.041358+00:00,-158.00
2021-03-16 21:29:17.043035+00:00,-159.50
2021-03-16 21:29:18.026031+00:00,-148.50
2021-03-16 21:29:19.056775+00:00,-152.50
2021-03-16 21:29:20.068034+00:00,-150.50
2021-03-16 21:29:21.073585+00:00,-149.50
2021-03-16 21:29:22.065978+00:00,-135.00
2021-03-16 21:29:23.063826+00:00,-138.50
2021-03-16 21:29:24.073033+00:00,-141.50
2021-03-16 21:29:25.067706+00:00,-151.00
2021-03-16 21:29:26.080792+00:00,-144.50
2021-03-16 21:29:27.094135+00:00,-148.50
2021-03-16 21:29:28.098705+00:00,-143.50
2021-03-16 21:29:29.091341+00:00,-135.00
2021-03-16 21:29:30.112675+00:00,-133.50
2021-03-16 21:29:31.105596+00:00,-136.50
2021-03-16 21:29:32.103660+00:00,-138.00
2021-03-16 21:29:33.117712+00:00,-150.00
2021-03-16 21:29:34.112291+00:00,-134.00
2021-03-16 21:29:35.872553+00:00,-141.50
2021-03-16 21:29:36.129410+00:00,-147.00
2021-03-16 21:29:37.116676+00:00,-142.50
2021-03-16 21:29:38.114490+00:00,-145.50
2021-03-16 21:29:39.128704+00:00,-140.50
2021-03-16 21:29:40.141072+00:00,-139.50
2021-03-16 21:29:41.127377+00:00,-151.50
2021-03-16 21:29:42.149490+00:00,-144.50
2021-03-16 21:29:43.153556+00:00,-131.00
2021-03-16 21:29:44.158642+00:00,-142.50
2021-03-16 21:29:45.153448+00:00,-145.50
2021-03-16 21:29:46.168546+00:00,-140.50
2021-03-16 21:29:47.172101+00:00,-126.00
2021-03-16 21:29:48.181252+00:00,-130.50
2021-03-16 21:29:49.485510+00:00,-134.00
2021-03-16 21:29:50.178617+00:00,-140.00
2021-03-16 21:29:51.187824+00:00,-145.50
2021-03-16 21:29:52.172835+00:00,-142.50
2021-03-16 21:29:53.181370+00:00,-139.00
2021-03-16 21:29:54.180967+00:00,-134.50
2021-03-16 21:29:56.545753+00:00,-144.00
2021-03-16 21:29:56.822982+00:00,-150.00
2021-03-16 21:29:57.227785+00:00,-150.00
2021-03-16 21:29:58.218754+00:00,-141.00
2021-03-16 21:29:59.216034+00:00,-139.00
2021-03-16 21:30:00.224625+00:00,-150.00
2021-03-16 21:30:01.236988+00:00,-141.50
2021-03-16 21:30:02.237731+00:00,-143.50
2021-03-16 21:30:03.246417+00:00,-139.00
2021-03-16 21:30:04.277039+00:00,-134.50
2021-03-16 21:30:05.265448+00:00,-147.50
2021-03-16 21:30:07.074244+00:00,-142.50
2021-03-16 21:30:07.388653+00:00,-147.00
2021-03-16 21:30:08.224119+00:00,-134.00
2021-03-16 21:30:11.903650+00:00,-140.50
2021-03-16 21:30:12.215990+00:00,-144.50
2021-03-16 21:30:12.474648+00:00,-144.50
2021-03-16 21:30:12.691024+00:00,-138.50
2021-03-16 21:30:13.222018+00:00,-136.00
2021-03-16 21:30:14.429393+00:00,-134.00
2021-03-16 21:30:15.229764+00:00,-134.00
2021-03-16 21:30:16.227479+00:00,-130.00
2021-03-16 21:30:17.236380+00:00,-132.50
2021-03-16 21:30:18.237977+00:00,-138.00
2021-03-16 21:30:19.286982+00:00,-138.50
2021-03-16 21:30:20.300219+00:00,-123.50
2021-03-16 21:30:21.254523+00:00,-135.00
2021-03-16 21:30:23.247874+00:00,-112.00
2021-03-16 21:30:23.638770+00:00,-112.00
2021-03-16 21:30:24.257224+00:00,-127.00
2021-03-16 21:30:25.266802+00:00,-133.00
2021-03-16 21:30:26.285123+00:00,-151.00
2021-03-16 21:30:27.263076+00:00,-137.00
2021-03-16 21:30:29.125648+00:00,-142.50
